entry_id,audio_index,label,response,correct,sampling_method,base_lambda
2912,Yy93cZqNCtks,Yes,No,False,popular,0.045
23198,Y8ipe6b1LwHQ,No,No,True,adversarial,0.045
21173,Y0qbHT34qTZE,No,Yes,False,adversarial,0.045
4544,Yfx4r_KuW6No,Yes,Yes,True,adversarial,0.045
13419,Y_C2HinL8VlM,No,No,True,popular,0.045
15409,YhpDltmawxIM,No,No,True,popular,0.045
7088,Yvigslb0kClE,Yes,Yes,True,random,0.045
3385,YJ0yeFeKvIt8,No,Yes,False,random,0.045
19685,Y14izd_i3ryE,No,Yes,False,popular,0.045
5050,Y52IxrdTxGs4,No,Yes,False,adversarial,0.045
5134,YlJayhiVzl_E,Yes,Yes,True,popular,0.045
7684,YB8rdur4aams,Yes,Yes,True,popular,0.045
20960,Y8IdCiapDYCU,Yes,Yes,True,random,0.045
5431,YrgrmLLhxoCQ,No,No,True,popular,0.045
29156,YQ0anPAIkfBE,No,No,True,random,0.045
27786,YBUAPM4D3-h8,Yes,Yes,True,popular,0.045
28174,YlgwpIImXCWA,Yes,No,False,adversarial,0.045
13361,Y3n05BjV7r7M,Yes,Yes,True,popular,0.045
10846,Y4s2rRnu2PZo,Yes,Yes,True,popular,0.045
1882,Y31WGUPOYS5g,No,Yes,False,adversarial,0.045
23484,YjYPU6aSDo88,Yes,No,False,random,0.045
24205,YEcihYbSlyck,No,Yes,False,adversarial,0.045
7325,Y6NBPiArs2-w,Yes,Yes,True,popular,0.045
18493,Y1_z6NcidGzM,Yes,Yes,True,adversarial,0.045
7131,YFDwK7T1JO_0,Yes,Yes,True,adversarial,0.045
6113,YO90Qy2xG6oA,Yes,Yes,True,popular,0.045
7386,YbmEF-c-M174,Yes,No,False,random,0.045
15420,Yazh_-OkQ-uI,Yes,Yes,True,popular,0.045
13540,YC_ga5m6nOhI,Yes,Yes,True,random,0.045
2183,Ya0yXS7PmVR0,Yes,No,False,adversarial,0.045
11145,YRfGapDlAYoQ,No,Yes,False,random,0.045
24432,YjYPU6aSDo88,Yes,Yes,True,popular,0.045
8383,YzEM94PH29VQ,No,No,True,random,0.045
28121,YOt0bN_hz2ec,Yes,Yes,True,popular,0.045
13039,YNeZerAPXR-A,No,Yes,False,adversarial,0.045
3559,YHZ9O6sc7cLA,No,Yes,False,adversarial,0.045
2123,YS0YE96w0YRk,No,Yes,False,popular,0.045
5356,YYqYCDis3EUA,No,No,True,random,0.045
23196,YHxZADVzNIqs,No,Yes,False,random,0.045
5171,YLs2vrr9TamU,Yes,No,False,adversarial,0.045
6956,Yg5l3Bz6lWnc,Yes,No,False,popular,0.045
2518,YJnSwRonB9wI,Yes,No,False,popular,0.045
22963,Y7MLERaOgK_Y,No,Yes,False,random,0.045
24910,YBwnGxJD9xh8,Yes,Yes,True,random,0.045
21454,Y7_smJ8VbfSU,No,Yes,False,adversarial,0.045
9640,YwoadpeAGHUQ,Yes,Yes,True,adversarial,0.045
6192,Y-DmjkgWa-rw,No,No,True,adversarial,0.045
17931,YbIV3bJZpkgA,Yes,Yes,True,popular,0.045
11731,YUE3XnVFodMI,Yes,Yes,True,adversarial,0.045
15648,Y0_ogYGDGDco,Yes,Yes,True,adversarial,0.045
10290,YA2mcp0N__7U,No,Yes,False,popular,0.045
20734,YD4s5aHrsBgs,Yes,No,False,adversarial,0.045
18247,YZ-SIyOChVh8,Yes,Yes,True,random,0.045
4448,YSE_3nszEw7o,Yes,Yes,True,random,0.045
13218,Y3n05BjV7r7M,Yes,No,False,adversarial,0.045
3112,YUmNrhFKpWIY,Yes,Yes,True,random,0.045
4478,Y2JutOgAnqWA,Yes,Yes,True,random,0.045
26543,YR91bUbtKrRs,Yes,No,False,popular,0.045
403,Y_xylo5_IiaM,No,Yes,False,popular,0.045
23259,YKJhGuhNHToA,No,No,True,popular,0.045
2671,YBlbGXalLNVU,Yes,No,False,popular,0.045
12770,YrPkCYq4Zjwk,No,Yes,False,random,0.045
29986,Y77nElZGi5NU,Yes,No,False,random,0.045
21772,Y2sZhC_mKeic,No,No,True,adversarial,0.045
12462,YMj_BO-iK1G4,No,No,True,adversarial,0.045
13063,YMBP4RcnwGZw,No,No,True,random,0.045
17053,YwVi5w_NU6CM,No,No,True,popular,0.045
28857,YS0SQyFXbqF8,No,Yes,False,random,0.045
14827,Y1OyEgzXCkYE,No,No,True,popular,0.045
20197,YmUGmCSNETcg,No,Yes,False,popular,0.045
20870,Y2bq2lc3DLwM,No,Yes,False,random,0.045
9866,YD1Sy7kRoaR8,Yes,Yes,True,adversarial,0.045
4537,YbX2vDaHL26U,No,Yes,False,random,0.045
27108,Yw_Utn3CwAXE,No,Yes,False,adversarial,0.045
12868,YlHh0SwUhP8U,Yes,No,False,popular,0.045
2267,Y0a9wVat2PWk,No,No,True,popular,0.045
16425,YnD1K1Zo0qrM,No,No,True,popular,0.045
2803,Yd1tL-9BILy8,No,Yes,False,adversarial,0.045
13479,YtIM-H2rdq8U,No,Yes,False,adversarial,0.045
3400,YUCy1BEx8jBE,No,Yes,False,adversarial,0.045
8886,YMPLZUg89y5U,Yes,No,False,popular,0.045
27293,Y6pssFJ0m-kU,Yes,No,False,adversarial,0.045
22628,YLvhvAA11oxE,No,Yes,False,random,0.045
12903,YtIM-H2rdq8U,No,Yes,False,random,0.045
787,YMe4npKmtchA,Yes,Yes,True,popular,0.045
12994,YbJMMp6PLKqM,Yes,Yes,True,adversarial,0.045
65,Y6BJ455B1aAs,No,No,True,adversarial,0.045
8532,Y4xrL4TSgHwU,Yes,No,False,adversarial,0.045
20968,YQt0_xTadAT0,No,Yes,False,adversarial,0.045
3213,YEQVWhHmT_cE,Yes,Yes,True,random,0.045
1790,Y_ezm-TpKj1w,Yes,No,False,adversarial,0.045
10792,Ye4ph6bIC5zc,Yes,Yes,True,popular,0.045
19561,YSL3wB5sDcdw,Yes,Yes,True,adversarial,0.045
14760,YBLMWD6fxhpo,Yes,Yes,True,random,0.045
880,YOpiWMltpj44,No,No,True,adversarial,0.045
11341,Y2RjqBRzmxaM,No,No,True,popular,0.045
20531,Y-R69Fa-mCaY,Yes,Yes,True,random,0.045
273,YfsBR7e_X_0Y,No,Yes,False,random,0.045
24761,YG3YO2unWz7k,Yes,Yes,True,adversarial,0.045
29649,YF-47fRplQEc,No,Yes,False,random,0.045
274,YfsBR7e_X_0Y,No,Yes,False,adversarial,0.045
417,Y_xylo5_IiaM,No,No,True,adversarial,0.045
820,YgbtcDoh0q3c,No,Yes,False,popular,0.045
25246,Yy-RSojxgkDo,Yes,Yes,True,adversarial,0.045
22673,YCMUuelJFJ7Q,Yes,Yes,True,random,0.045
18368,YZ3wDry8nnJs,Yes,Yes,True,random,0.045
12341,Yh3UhoHIMfpw,Yes,Yes,True,adversarial,0.045
10962,YAJtNitYMa1I,Yes,Yes,True,adversarial,0.045
18345,Y-EaZ7EJJUl0,No,No,True,random,0.045
1497,YCefFMA3klxk,No,Yes,False,adversarial,0.045
21304,YU5ij0M7T-hk,Yes,Yes,True,random,0.045
27965,Yc6YJgZ3qzOw,No,No,True,popular,0.045
29488,YBQ-r9mEHssU,Yes,Yes,True,random,0.045
4379,Y9F3sutgYTvo,No,Yes,False,random,0.045
8227,YITlqMkR5alY,No,No,True,random,0.045
16591,YC4JwGJQ2dUA,No,Yes,False,popular,0.045
9381,YawxrHOpt-sE,Yes,Yes,True,random,0.045
8957,Y3qrVku794u0,Yes,No,False,adversarial,0.045
13181,Yt1hj7se76wQ,Yes,No,False,adversarial,0.045
28528,YxqtrbqDlz28,Yes,Yes,True,random,0.045
20434,YUAmDLPjNyMg,Yes,Yes,True,random,0.045
30871,Y9z8XIRyUq9Q,Yes,Yes,True,popular,0.045
26250,YMSziND26UTA,Yes,No,False,popular,0.045
28773,YcFoXRmGgIME,Yes,Yes,True,popular,0.045
28323,YUjje3lSabsg,No,No,True,random,0.045
11919,YMj_BO-iK1G4,No,Yes,False,random,0.045
14895,YVOXl8iR-HnI,Yes,No,False,adversarial,0.045
27291,Y1FNJbN-eHY4,Yes,Yes,True,random,0.045
1938,YKtTLsveexOg,Yes,Yes,True,popular,0.045
21582,Y2ceUOv8A3FE,Yes,Yes,True,random,0.045
13763,YMBP4RcnwGZw,No,No,True,popular,0.045
18290,YWCYfCfW9NA0,Yes,Yes,True,random,0.045
16867,Y_oKXrY5Ff0g,Yes,No,False,popular,0.045
15922,YljrL7Cb-jr8,Yes,Yes,True,random,0.045
21639,YRk-ujWKzPuc,No,Yes,False,random,0.045
14145,Y3kBlVLkN0zo,No,Yes,False,adversarial,0.045
9393,Yy3-M1sonh3M,No,Yes,False,random,0.045
23148,YCBwXKOpJY_o,Yes,No,False,adversarial,0.045
16540,YTSnq6n8tElo,Yes,No,False,adversarial,0.045
16421,YfWvWhLJ5Fow,Yes,Yes,True,adversarial,0.045
2473,YBlbGXalLNVU,Yes,Yes,True,random,0.045
30043,Y-JP1GqPEKtw,Yes,Yes,True,random,0.045
16194,Y32565FEuksc,Yes,Yes,True,random,0.045
12297,Y_GI7meqlYZk,No,Yes,False,adversarial,0.045
18800,YXamQAY_WXRY,No,No,True,adversarial,0.045
22820,YBOB65Nd0pXo,No,Yes,False,random,0.045
19664,Yk4XyfaWVLEY,Yes,No,False,random,0.045
19097,YkagkXkAVPNo,No,No,True,random,0.045
23371,YNmmbNqmsPaY,No,No,True,adversarial,0.045
12654,Yo7-X8DAToGc,Yes,No,False,adversarial,0.045
18697,Y1_z6NcidGzM,Yes,Yes,True,popular,0.045
18912,Y-EaZ7EJJUl0,No,No,True,adversarial,0.045
19497,YTgxst7Ft9js,Yes,Yes,True,popular,0.045
25028,YENTi8Sn4vdM,Yes,Yes,True,random,0.045
25443,YBDpU2Qh77NE,Yes,Yes,True,adversarial,0.045
19530,YIsUG5SKWNZA,No,Yes,False,adversarial,0.045
26225,YZUmZgPL0ges,No,No,True,popular,0.045
10991,YV4PLSw_WzVw,Yes,Yes,True,popular,0.045
6460,YEbpOXac13yo,No,Yes,False,popular,0.045
28590,Yc3nlaAkv9bA,No,Yes,False,random,0.045
4171,YUhCzD6EBJBU,No,Yes,False,random,0.045
12557,YP4qd8uodw_M,Yes,Yes,True,popular,0.045
7982,YT32kii824pA,Yes,Yes,True,adversarial,0.045
3927,YsqsI2UyrcBQ,No,Yes,False,popular,0.045
3703,Y7cHRSfbp7tc,No,Yes,False,popular,0.045
28328,Y6ukYSXzfEgQ,Yes,No,False,adversarial,0.045
4712,YjjfUaMQaG1A,No,No,True,random,0.045
19602,YfmEft49sPfE,No,Yes,False,adversarial,0.045
21612,YT9_ep-3BZDY,Yes,Yes,True,popular,0.045
23412,YCBwXKOpJY_o,Yes,Yes,True,popular,0.045
17300,YFhimNYClv40,No,No,True,popular,0.045
10227,Y7-HCqJFwHoI,Yes,No,False,popular,0.045
20399,YnaPgJvWTIY4,No,No,True,adversarial,0.045
19622,YTaQKhIRwii4,Yes,Yes,True,random,0.045
5483,YZ1Cyj4N05lk,No,Yes,False,popular,0.045
22507,YAj_VMUSNjNM,Yes,Yes,True,adversarial,0.045
13675,YlYhwCRX2wNc,No,No,True,popular,0.045
9674,YE3D_z0aoUEg,Yes,No,False,popular,0.045
23798,YIdBDl9Wr51A,Yes,Yes,True,random,0.045
6677,Y4Ujigme2IxY,Yes,No,False,adversarial,0.045
22576,Y-SkjbQVgJ0M,No,Yes,False,adversarial,0.045
16356,YQv1HXaT-28U,Yes,Yes,True,adversarial,0.045
20520,Yt4prXmPwthg,No,No,True,random,0.045
23910,YW4GEwnXc9tQ,Yes,Yes,True,adversarial,0.045
20669,YC9NC7wJ7C3w,No,No,True,random,0.045
28023,YmSF_FqBtRPs,No,No,True,popular,0.045
8263,YwNiYSYJXssA,No,Yes,False,random,0.045
10045,YWq4OD3olO2w,No,No,True,popular,0.045
25491,Y4eyY1w2QyM0,Yes,Yes,True,adversarial,0.045
4461,Y_iUX8CibElk,No,Yes,False,random,0.045
11972,YptIksg9KEac,Yes,Yes,True,random,0.045
21158,YsqWyxUObwkw,No,Yes,False,random,0.045
15377,Yoklu5ZJD_2U,No,Yes,False,random,0.045
12897,YhV4bDCBDCy0,No,Yes,False,adversarial,0.045
10103,YA61Mry8zBwE,No,Yes,False,adversarial,0.045
30309,YBQ-r9mEHssU,Yes,Yes,True,adversarial,0.045
23983,Y9vZDsGjyh5M,Yes,No,False,adversarial,0.045
11512,YyVjivgsU2aA,No,No,True,adversarial,0.045
26602,Ym8wV38lf2jg,No,No,True,popular,0.045
12515,YNeZerAPXR-A,No,Yes,False,random,0.045
26071,YhqPBcvex1VU,No,No,True,adversarial,0.045
27135,YTSdAJWJ-tW0,Yes,Yes,True,random,0.045
19497,Y4YodC6RnplI,Yes,No,False,adversarial,0.045
14760,YSNIaYhri76w,Yes,Yes,True,popular,0.045
5405,YZ1Cyj4N05lk,No,Yes,False,adversarial,0.045
28646,YBoe3MeEpn_c,No,Yes,False,popular,0.045
21085,YuY4fe5DT1gI,Yes,Yes,True,popular,0.045
21384,YCbe2B6ohBpw,No,No,True,random,0.045
23590,YLvhvAA11oxE,No,Yes,False,popular,0.045
22607,Y5ORpSk5CIWc,No,No,True,popular,0.045
13303,Y_C2HinL8VlM,No,Yes,False,adversarial,0.045
4795,Y52IxrdTxGs4,No,Yes,False,random,0.045
19431,YkXjzsroVTtw,Yes,No,False,adversarial,0.045
2477,YJnSwRonB9wI,Yes,Yes,True,adversarial,0.045
15745,YnD1K1Zo0qrM,No,No,True,random,0.045
14237,YJp64Whpr3BA,No,Yes,False,random,0.045
7702,YOmmPaIAXN0s,No,Yes,False,adversarial,0.045
15098,YIPfaRF76gVU,No,No,True,adversarial,0.045
7340,YOmmPaIAXN0s,No,Yes,False,random,0.045
27945,YBz9Y5nZK3eo,Yes,Yes,True,popular,0.045
8402,YEvZ3jOMYWxk,No,No,True,adversarial,0.045
28152,YtNxfdAd14qE,No,Yes,False,adversarial,0.045
19935,YEBCH7TPgiPc,No,Yes,False,random,0.045
26410,Yq1ivQ_2fddk,No,Yes,False,adversarial,0.045
25766,Y_z6pymOet7g,Yes,Yes,True,random,0.045
23949,YS8k47ME-YT4,No,No,True,random,0.045
7439,Ynq0BF9zGkzg,No,No,True,adversarial,0.045
1133,YCeRoaEcqUgM,Yes,Yes,True,random,0.045
26195,Y3qTL7QRk-tg,No,Yes,False,random,0.045
22392,Y-mb4Fw4Z0xg,No,Yes,False,popular,0.045
19407,YOxUVcZmeiyI,No,No,True,adversarial,0.045
22499,Y6aWnK1GyeJY,No,Yes,False,popular,0.045
21733,Ya3GzZKxUTy8,Yes,Yes,True,popular,0.045
24514,YIdBDl9Wr51A,Yes,No,False,adversarial,0.045
9653,YxIztYnMIWUA,No,Yes,False,adversarial,0.045
24312,Y9MgGaTbmc6g,No,No,True,popular,0.045
21850,YsqWyxUObwkw,No,No,True,adversarial,0.045
7161,Ya_Rjlu50TfA,Yes,No,False,adversarial,0.045
3295,YxYwpABpZed4,No,Yes,False,random,0.045
21009,YaZAXO2WZn84,No,Yes,False,adversarial,0.045
23977,YOVQMFBeCHq0,No,No,True,popular,0.045
19728,YkagkXkAVPNo,No,Yes,False,adversarial,0.045
9976,Y6ZFU4PqXmoI,No,Yes,False,random,0.045
12361,YhV4bDCBDCy0,No,Yes,False,random,0.045
4506,Yh5_1pnkl_SY,No,Yes,False,adversarial,0.045
14899,YhxbmDeNSO6Q,Yes,Yes,True,popular,0.045
24642,YQoEal_hKz4Q,No,Yes,False,random,0.045
8344,YPMMdAKZxI_I,No,Yes,False,popular,0.045
2098,YyVVLq4ao1Ck,Yes,No,False,popular,0.045
12169,YtaYKM1OSTwE,No,No,True,adversarial,0.045
12801,YdZDgJzGtLLU,Yes,Yes,True,adversarial,0.045
12887,YU3CAjsm1sec,No,Yes,False,popular,0.045
28304,Yz1ax0QPpd14,Yes,Yes,True,random,0.045
5950,YFfUqv0Vv3ME,No,Yes,False,adversarial,0.045
8729,YU90e2P9jy30,Yes,Yes,True,adversarial,0.045
28675,YV8A0VRGdgwM,No,Yes,False,adversarial,0.045
12913,Y6TO9PEGpZcQ,Yes,Yes,True,adversarial,0.045
14397,Y4pf-PIymDhU,No,Yes,False,random,0.045
28811,Y4CAMv5nlr-0,No,No,True,popular,0.045
28094,Y_BSmz3SEW1w,No,Yes,False,popular,0.045
23394,YlX3k5p2I_g0,Yes,Yes,True,random,0.045
16976,YdYZSKX7vuRI,Yes,Yes,True,random,0.045
25211,YEp72tyiL3as,No,No,True,popular,0.045
24526,Y_9mgOkzm-xg,No,No,True,random,0.045
3822,YdYvL6uEMl6E,No,Yes,False,adversarial,0.045
26691,YqakN0JNbpcU,Yes,No,False,popular,0.045
28727,Y2KEfkDO6hlA,No,Yes,False,adversarial,0.045
17271,YlTJLvSvjUZk,No,No,True,adversarial,0.045
3497,YalaxBd_EEUc,No,No,True,popular,0.045
21905,YHqndxoujCYI,No,No,True,adversarial,0.045
5026,Y1GgEpRZDWN0,No,Yes,False,random,0.045
25862,Ygbi6MxPf3hA,Yes,Yes,True,random,0.045
26672,Yq1ivQ_2fddk,No,Yes,False,popular,0.045
10313,YNDaVSIJaXVs,No,No,True,adversarial,0.045
28634,Y9_YfTz8cnFY,Yes,Yes,True,random,0.045
22374,YmJ6ZO3xEcgw,Yes,Yes,True,random,0.045
1289,YH-vTZh81qAU,No,Yes,False,random,0.045
29100,Yo3mZR8OvPko,No,No,True,random,0.045
12066,YqPYwp1K4sZE,No,Yes,False,random,0.045
18835,YkXjzsroVTtw,Yes,Yes,True,random,0.045
10811,YAKHZMg9ba30,Yes,No,False,adversarial,0.045
14636,YeNG6fEiAE8c,Yes,Yes,True,popular,0.045
11750,Yy1a8PntuXYw,No,Yes,False,adversarial,0.045
19055,YWCYfCfW9NA0,Yes,Yes,True,popular,0.045
20539,YxpZna_FwDhI,Yes,Yes,True,adversarial,0.045
20168,Y-CcGuq0yoKo,No,No,True,random,0.045
7607,YB8rdur4aams,Yes,Yes,True,adversarial,0.045
24694,Y3ejndVEAcmQ,Yes,No,False,popular,0.045
545,Ykx6Rj4MDIAw,No,Yes,False,adversarial,0.045
23129,YVkbp8VmL3pM,No,Yes,False,adversarial,0.045
13367,YB-gTt3_rceQ,No,Yes,False,popular,0.045
30799,YJmWaRt8-u0s,No,No,True,adversarial,0.045
17743,Yc0IggDOisOo,No,Yes,False,adversarial,0.045
21951,YoZaEHkfh5Eg,Yes,Yes,True,random,0.045
22964,YkF1KWybdRpM,Yes,Yes,True,popular,0.045
15757,YLVvS3s9dFKw,No,Yes,False,popular,0.045
8257,YHVz-FJBf_iM,Yes,No,False,popular,0.045
24059,YMOxddxW5PXs,Yes,Yes,True,random,0.045
25439,YpHNMcX-9FDs,No,Yes,False,random,0.045
3816,YdYvL6uEMl6E,No,No,True,popular,0.045
19925,YkagkXkAVPNo,No,No,True,popular,0.045
7159,Y6eX6bJOFftA,Yes,Yes,True,popular,0.045
14712,YC5kmOK_l4jc,Yes,No,False,popular,0.045
3210,YOMGHnJV0l2U,Yes,No,False,popular,0.045
14063,YgwQMkQmBITE,Yes,Yes,True,adversarial,0.045
9453,Y63KW_EQ72yU,Yes,No,False,adversarial,0.045
14777,YUV1kdjwpy6U,No,Yes,False,random,0.045
5811,YGuizRlAQ8qQ,No,No,True,random,0.045
9006,Yh0M4RS8p_mo,Yes,Yes,True,random,0.045
18631,YwnqUgK_-fo4,Yes,Yes,True,adversarial,0.045
24798,YIKnx3hJv1bs,Yes,Yes,True,random,0.045
31005,YJsoBpL86R5U,Yes,Yes,True,adversarial,0.045
17162,Y2a6GNu6uCDE,Yes,Yes,True,random,0.045
24320,YQRtuOWWya30,Yes,Yes,True,adversarial,0.045
5803,YO90Qy2xG6oA,Yes,Yes,True,random,0.045
21426,YwAZrOPvul4Y,Yes,No,False,popular,0.045
13296,YN_s9F4CI_98,Yes,Yes,True,random,0.045
24252,Y9vZDsGjyh5M,Yes,No,False,popular,0.045
3358,YUmNrhFKpWIY,Yes,Yes,True,popular,0.045
12532,YCYUlLTKoa1Y,No,Yes,False,popular,0.045
1543,YCefFMA3klxk,No,No,True,popular,0.045
15309,YaMhu5eMQAsI,No,No,True,popular,0.045
8025,YD9GHUPGWsV0,No,Yes,False,popular,0.045
4060,Y6Nvu6EcpdE8,Yes,Yes,True,adversarial,0.045
14094,Ye9MWXS34o48,Yes,Yes,True,popular,0.045
14595,YaMhu5eMQAsI,No,Yes,False,random,0.045
28794,Y6dLkgq9EKPE,No,No,True,random,0.045
23493,YEcihYbSlyck,No,No,True,random,0.045
23729,Y3ejndVEAcmQ,Yes,Yes,True,random,0.045
18531,Y7XUt6sQS7nM,No,Yes,False,random,0.045
13671,YpPLisQ_QXxw,Yes,Yes,True,adversarial,0.045
2198,YpI_kPedctoo,Yes,Yes,True,random,0.045
17998,YGPj8h-WcjWs,No,Yes,False,adversarial,0.045
30289,YMVGhC-xB79s,Yes,Yes,True,popular,0.045
25373,Y0On6-JiVwRs,No,No,True,popular,0.045
20629,YSCow4mpBsGY,Yes,No,False,adversarial,0.045
3518,YGSHcgY6ATkQ,Yes,Yes,True,popular,0.045
30149,YeXj9OAik5cc,Yes,Yes,True,random,0.045
20302,YaZAXO2WZn84,No,Yes,False,random,0.045
17787,YZ_smJ66Tb3c,No,No,True,random,0.045
25477,YR91bUbtKrRs,Yes,Yes,True,random,0.045
8248,YPMMdAKZxI_I,No,Yes,False,adversarial,0.045
27004,Yi6MQCm58zlY,Yes,Yes,True,popular,0.045
25249,YEUZaxaWqhwg,Yes,Yes,True,random,0.045
9161,YnlC4UI4hZ60,No,No,True,random,0.045
8915,YZBtgrP4vU_w,No,Yes,False,adversarial,0.045
11914,Yr2djvq1vc68,Yes,No,False,adversarial,0.045
26216,YFc9pG54DDJM,Yes,No,False,adversarial,0.045
2927,YWWkhzcmx3VE,Yes,Yes,True,adversarial,0.045
24258,YMvHpNzDpC6Q,Yes,Yes,True,random,0.045
26814,YMkbP_8zJwXU,No,No,True,adversarial,0.045
29137,YMVGhC-xB79s,Yes,Yes,True,random,0.045
27431,YI_8KqxP5xOA,No,No,True,popular,0.045
7901,Yj0KvrVE_Oww,Yes,No,False,random,0.045
15808,YGIOApFAWDOc,Yes,No,False,adversarial,0.045
6892,YJon_DEFqsfM,Yes,Yes,True,popular,0.045
12417,Y_GI7meqlYZk,No,Yes,False,popular,0.045
22302,YTOaQMYc79Mw,Yes,Yes,True,random,0.045
19731,YIsUG5SKWNZA,No,Yes,False,popular,0.045
19233,Y1QNLMF-Kl_s,Yes,Yes,True,popular,0.045
18094,Y5xC4hkAWiao,No,Yes,False,adversarial,0.045
20276,Y9zstu_IfAm4,Yes,Yes,True,random,0.045
6787,YXrJcmftCY04,No,Yes,False,random,0.045
1983,Y5QZ0NtdoKJ8,No,Yes,False,popular,0.045
4079,YNJEPbGVBJIQ,No,No,True,random,0.045
6730,Y0Rpjl1AO-P0,Yes,No,False,adversarial,0.045
1601,YFA11v4SmdBc,No,No,True,random,0.045
10642,YXZTt1xdK8uQ,Yes,Yes,True,popular,0.045
24641,YoNHCc_izsDE,Yes,No,False,popular,0.045
15625,YKSHpYhuTotY,No,Yes,False,popular,0.045
25925,Yi6MQCm58zlY,Yes,Yes,True,random,0.045
14426,YCvNAwby6Xos,No,Yes,False,random,0.045
27602,YeYbFtxZmKL4,Yes,Yes,True,adversarial,0.045
15724,Y5rh5-MCjqq8,Yes,Yes,True,adversarial,0.045
18161,YGPj8h-WcjWs,No,No,True,popular,0.045
7225,YXrJcmftCY04,No,No,True,popular,0.045
27696,YK8-b0VtNOqA,Yes,Yes,True,popular,0.045
21687,Y8IdCiapDYCU,Yes,Yes,True,adversarial,0.045
28831,Y-mhFGevxLUg,No,Yes,False,adversarial,0.045
92,YGOD8Bt5LfDE,Yes,Yes,True,random,0.045
4733,YSE_3nszEw7o,Yes,Yes,True,popular,0.045
15278,YriM7b5bJ9KQ,Yes,Yes,True,popular,0.045
23821,Yn4VktYihtJU,Yes,Yes,True,adversarial,0.045
19033,Y_z-bidQYVao,No,Yes,False,adversarial,0.045
8789,YMPLZUg89y5U,Yes,Yes,True,adversarial,0.045
1312,YglAeihz0NAM,No,Yes,False,adversarial,0.045
20321,Y466ucPGoNSQ,Yes,Yes,True,random,0.045
15054,YVOXl8iR-HnI,Yes,No,False,popular,0.045
24041,Yram-QPKSQYc,No,No,True,random,0.045
5864,YOUUckswAaNI,Yes,Yes,True,popular,0.045
15152,Y2EsxcKe1A4w,No,Yes,False,random,0.045
8819,YU90e2P9jy30,Yes,No,False,popular,0.045
11128,Y3xDZ-kdGE3o,Yes,Yes,True,random,0.045
20795,YKJKHDKKW3XU,Yes,No,False,popular,0.045
29390,Yc3nlaAkv9bA,No,Yes,False,adversarial,0.045
1631,YrJVXE6Axtrg,Yes,Yes,True,adversarial,0.045
3589,YHZ9O6sc7cLA,No,Yes,False,popular,0.045
11093,YxQDq3A4Zfbo,No,Yes,False,adversarial,0.045
30790,YF-47fRplQEc,No,Yes,False,popular,0.045
27924,YHkbCUN4V3TU,No,Yes,False,adversarial,0.045
28579,YcN-oYKd-M4E,Yes,No,False,adversarial,0.045
18087,YvfNKduToki4,No,No,True,popular,0.045
30383,Y7upINC4seBw,No,Yes,False,adversarial,0.045
9675,YA61Mry8zBwE,No,No,True,random,0.045
29906,YJhGp7HmRQxg,No,Yes,False,random,0.045
2535,Yc0V_HAul7rI,Yes,Yes,True,random,0.045
4965,YHeEa1GZpUGI,Yes,Yes,True,adversarial,0.045
4797,Y2JutOgAnqWA,Yes,Yes,True,popular,0.045
12627,Yt1hj7se76wQ,Yes,Yes,True,random,0.045
16866,YwVi5w_NU6CM,No,No,True,adversarial,0.045
13624,YBvw2gv1fcZw,Yes,Yes,True,popular,0.045
13587,YMdlEswBfZMQ,Yes,Yes,True,adversarial,0.045
620,Y14ekd4nkpwc,Yes,Yes,True,adversarial,0.045
2182,Y9U8COLzEegs,Yes,No,False,popular,0.045
20613,YnaPgJvWTIY4,No,Yes,False,popular,0.045
12258,YnU-AI3Cmc3M,Yes,No,False,adversarial,0.045
24724,Y4eyY1w2QyM0,Yes,Yes,True,random,0.045
12221,YzFzPOsOKog4,Yes,Yes,True,popular,0.045
23958,YSNy_axSCoyw,Yes,Yes,True,random,0.045
29350,YxqtrbqDlz28,Yes,Yes,True,adversarial,0.045
16710,YkHIe4CfaccQ,Yes,Yes,True,random,0.045
4306,Yh5_1pnkl_SY,No,Yes,False,random,0.045
15456,YKSHpYhuTotY,No,Yes,False,adversarial,0.045
20804,YhiJB_95IWiE,No,Yes,False,random,0.045
22392,Y5ORpSk5CIWc,No,Yes,False,adversarial,0.045
28129,Y1FNJbN-eHY4,Yes,Yes,True,adversarial,0.045
23142,Y1HCuBnPLMqQ,Yes,Yes,True,popular,0.045
6522,YyhDw7PZje3g,No,Yes,False,popular,0.045
12579,Yv7BaYF0kagM,Yes,Yes,True,random,0.045
21796,YAj_VMUSNjNM,Yes,Yes,True,random,0.045
24193,YpTJKJxaheI8,Yes,Yes,True,random,0.045
1694,YFA11v4SmdBc,No,No,True,popular,0.045
18747,YD2Xc_jZllDY,Yes,Yes,True,random,0.045
10759,Y4s2rRnu2PZo,Yes,Yes,True,adversarial,0.045
1081,YXJba7pTbpD0,No,No,True,random,0.045
1947,YkEP-BwMarf8,No,Yes,False,random,0.045
24422,Y3ejndVEAcmQ,Yes,Yes,True,adversarial,0.045
17430,YkHIe4CfaccQ,Yes,No,False,popular,0.045
10887,YAMQei29haCw,No,No,True,popular,0.045
17469,YGPj8h-WcjWs,No,Yes,False,random,0.045
4908,YCh0LMmhBUg4,No,Yes,False,popular,0.045
10319,YAKHZMg9ba30,Yes,Yes,True,random,0.045
