entry_id,audio_index,label,response,correct,sampling_method,base_lambda
23104,Y67BsqRkh-dU,No,No,True,popular,0.02
7119,Y2t82STv2GR8,No,No,True,random,0.02
21879,YmWqH2xwjkYA,No,Yes,False,popular,0.02
9381,YawxrHOpt-sE,Yes,Yes,True,random,0.02
8529,YL_CNz9Vrtkw,Yes,No,False,popular,0.02
27830,YggN4-K5AgoM,Yes,Yes,True,random,0.02
14864,Y1Uh74_rZ72k,Yes,Yes,True,random,0.02
2852,Y3wV3ST-c4PE,No,No,True,adversarial,0.02
17577,YQ87LBiwJjTE,Yes,No,False,adversarial,0.02
28081,YDjKGzOe_COc,Yes,Yes,True,adversarial,0.02
30871,Y9z8XIRyUq9Q,Yes,No,False,popular,0.02
15803,YhDMHIDJdfDA,No,No,True,random,0.02
620,Y14ekd4nkpwc,Yes,Yes,True,adversarial,0.02
18450,Y_z-bidQYVao,No,No,True,random,0.02
18272,YwSHzVxdMiTo,No,Yes,False,random,0.02
4013,Y3MoF8myFs8Y,No,Yes,False,popular,0.02
24033,YG3YO2unWz7k,Yes,Yes,True,random,0.02
11841,YcFHFVGOtp6g,Yes,Yes,True,random,0.02
12034,YFL8KTgMGrN4,Yes,Yes,True,random,0.02
16511,YrBUCIK8JRLg,No,Yes,False,adversarial,0.02
21968,YAFgGoY8Ihhg,Yes,No,False,adversarial,0.02
11512,YyVjivgsU2aA,No,No,True,adversarial,0.02
18223,YKVAIaRPry24,Yes,No,False,adversarial,0.02
13398,YXPebkNzsnRI,No,Yes,False,random,0.02
1149,Yzq00Oe1ecpE,No,Yes,False,random,0.02
24039,Y9z2OwpftxUE,No,No,True,popular,0.02
18954,YSL3wB5sDcdw,Yes,Yes,True,random,0.02
26403,YEfk5kdn9lR8,No,Yes,False,popular,0.02
20302,YaZAXO2WZn84,No,Yes,False,random,0.02
24177,YEp72tyiL3as,No,No,True,random,0.02
11726,YPuLuZ_TXv-0,No,No,True,popular,0.02
25248,YSoO1HhaEc9Q,No,No,True,popular,0.02
23977,YOVQMFBeCHq0,No,Yes,False,popular,0.02
29390,Yc3nlaAkv9bA,No,Yes,False,adversarial,0.02
17234,YbIV3bJZpkgA,Yes,Yes,True,random,0.02
23428,Y8ipe6b1LwHQ,No,No,True,popular,0.02
25163,YZUmZgPL0ges,No,No,True,random,0.02
19167,YnLZeG9LaLgw,Yes,Yes,True,popular,0.02
21850,YsqWyxUObwkw,No,No,True,adversarial,0.02
10174,YA2mcp0N__7U,No,Yes,False,adversarial,0.02
25303,Y1Og2TJ3bXW0,Yes,Yes,True,adversarial,0.02
8351,YilspW7JRjAg,Yes,No,False,adversarial,0.02
28911,YDAN1t9ukkg0,Yes,Yes,True,adversarial,0.02
20930,Y6CDl4CqOgMg,Yes,Yes,True,random,0.02
19751,YBMayJId0X1s,Yes,Yes,True,random,0.02
10841,YMTIF_l_8d4Q,No,No,True,random,0.02
9758,YrjUrB1WUpcI,Yes,Yes,True,random,0.02
29618,YEY4p0_NJVQs,No,Yes,False,popular,0.02
6645,Yjid4t-FzUn0,No,Yes,False,adversarial,0.02
12927,YBvw2gv1fcZw,Yes,Yes,True,random,0.02
3413,YF7QtqKtllK0,Yes,Yes,True,adversarial,0.02
13033,YhV4bDCBDCy0,No,Yes,False,popular,0.02
21701,YFXdoNvmrYxo,Yes,No,False,popular,0.02
23412,YCBwXKOpJY_o,Yes,Yes,True,popular,0.02
13980,YC5kmOK_l4jc,Yes,Yes,True,random,0.02
15938,YinQOrxc_oZo,Yes,Yes,True,adversarial,0.02
2761,Yu9px4Lwv9XI,No,Yes,False,random,0.02
675,YyfYNPWs7mWY,No,Yes,False,adversarial,0.02
23949,YS8k47ME-YT4,No,Yes,False,random,0.02
24311,YmVjub3o_IxE,No,Yes,False,adversarial,0.02
18473,Yj1AiqT5oHZc,Yes,Yes,True,popular,0.02
3244,YalaxBd_EEUc,No,Yes,False,random,0.02
8164,Yjs4dr5JusdM,No,No,True,popular,0.02
12425,YCYUlLTKoa1Y,No,Yes,False,adversarial,0.02
4726,Y2JutOgAnqWA,Yes,Yes,True,adversarial,0.02
9215,YE3Q1jfTeuWs,No,No,True,random,0.02
21107,YUAmDLPjNyMg,Yes,Yes,True,adversarial,0.02
19298,YnLtNjMimLE0,Yes,Yes,True,random,0.02
16509,YhDMHIDJdfDA,No,No,True,popular,0.02
21600,Y6CDl4CqOgMg,Yes,Yes,True,adversarial,0.02
10486,Ygr5Zss89yLQ,Yes,Yes,True,popular,0.02
2123,YS0YE96w0YRk,No,Yes,False,popular,0.02
4691,YHeEa1GZpUGI,Yes,Yes,True,random,0.02
29137,YMVGhC-xB79s,Yes,Yes,True,random,0.02
13339,YrPkCYq4Zjwk,No,Yes,False,adversarial,0.02
29349,YE9zN3-C64KE,Yes,Yes,True,random,0.02
14547,YIPfaRF76gVU,No,No,True,random,0.02
13561,YlYhwCRX2wNc,No,Yes,False,adversarial,0.02
5733,Y_duNX6Vyd6g,Yes,Yes,True,adversarial,0.02
6539,YxUWSHYoslPQ,No,Yes,False,random,0.02
11096,YfYTZVxQ8LJk,Yes,Yes,True,random,0.02
10525,YXZTt1xdK8uQ,Yes,No,False,adversarial,0.02
11189,YszkiW0GXEOI,Yes,Yes,True,adversarial,0.02
28792,Yt3VFlDiEKgY,Yes,No,False,adversarial,0.02
5992,Ypgq2KPX5_SA,Yes,No,False,adversarial,0.02
14492,YdJYO3RbBabE,Yes,Yes,True,random,0.02
11359,YdmUOSyPXkUw,Yes,Yes,True,popular,0.02
23938,YHxZADVzNIqs,No,Yes,False,adversarial,0.02
23262,YA0E_UiD-fR4,No,Yes,False,adversarial,0.02
6051,YFfUqv0Vv3ME,No,Yes,False,popular,0.02
23641,YNmmbNqmsPaY,No,Yes,False,popular,0.02
14636,YeNG6fEiAE8c,Yes,Yes,True,popular,0.02
28009,Ys_EWjoiVfzo,Yes,Yes,True,popular,0.02
455,YsVYTOURVsQ0,Yes,Yes,True,popular,0.02
10227,Y7-HCqJFwHoI,Yes,No,False,popular,0.02
9139,YLWng-4PDzPM,No,Yes,False,popular,0.02
2748,Yc0V_HAul7rI,Yes,Yes,True,popular,0.02
16356,YQv1HXaT-28U,Yes,Yes,True,adversarial,0.02
10431,YAJtNitYMa1I,Yes,Yes,True,random,0.02
29055,YSQHYl2Kp5ww,No,Yes,False,random,0.02
19421,YfBYDJWChe5c,No,No,True,popular,0.02
22727,YjinJkonlrWc,Yes,No,False,random,0.02
487,Yu84FiZ_omhA,Yes,Yes,True,random,0.02
2234,Ybgbnu5YKTDg,Yes,Yes,True,adversarial,0.02
29294,YlrKGCtSsAkA,Yes,Yes,True,adversarial,0.02
22192,Y67BsqRkh-dU,No,No,True,random,0.02
22392,Y-mb4Fw4Z0xg,No,Yes,False,popular,0.02
185,YDlWd7Wmdi1E,No,Yes,False,random,0.02
26566,Y_z6pymOet7g,Yes,Yes,True,adversarial,0.02
19359,YD2Xc_jZllDY,Yes,No,False,adversarial,0.02
20116,YnLtNjMimLE0,Yes,Yes,True,popular,0.02
24389,Yeu5bq0A3XVQ,No,Yes,False,popular,0.02
26472,YFc9pG54DDJM,Yes,No,False,popular,0.02
18035,YzF3xXn6NTyU,No,Yes,False,popular,0.02
24283,Yyau2WIRkxb8,No,No,True,random,0.02
6522,YyhDw7PZje3g,No,Yes,False,popular,0.02
7579,Y2t82STv2GR8,No,No,True,popular,0.02
12114,YzFzPOsOKog4,Yes,Yes,True,adversarial,0.02
7109,YbUTOsLXYyxg,No,Yes,False,popular,0.02
274,YfsBR7e_X_0Y,No,Yes,False,popular,0.02
11719,Yi1u_2eZYYlE,No,Yes,False,adversarial,0.02
24041,Yram-QPKSQYc,No,No,True,random,0.02
22329,YRk-ujWKzPuc,No,Yes,False,adversarial,0.02
20247,YTaQKhIRwii4,Yes,Yes,True,adversarial,0.02
1854,YKtTLsveexOg,Yes,Yes,True,random,0.02
17548,YmlnUJH4BQnk,Yes,Yes,True,popular,0.02
20434,YUAmDLPjNyMg,Yes,Yes,True,random,0.02
9295,Y1e98HeU9Vrg,No,No,True,popular,0.02
2289,Ybgbnu5YKTDg,Yes,Yes,True,popular,0.02
12201,YPkmpxrsidZM,No,Yes,False,random,0.02
22900,YoZaEHkfh5Eg,Yes,No,False,popular,0.02
3089,YhJtOGmN_KVw,No,Yes,False,random,0.02
25144,YgkWd1HugK2w,No,No,True,popular,0.02
27577,YXQxIXaX_7M0,Yes,No,False,adversarial,0.02
6259,Y-DmjkgWa-rw,No,No,True,popular,0.02
15701,YVZLZ08k3YeA,No,Yes,False,random,0.02
21102,YtTB0BK39JI8,Yes,Yes,True,random,0.02
24503,YFJkvAMLmejY,Yes,Yes,True,popular,0.02
6566,Y4KObP7cREWw,No,Yes,False,popular,0.02
18711,YeJCaRgf1M20,Yes,No,False,adversarial,0.02
2334,YEYTz1LPDHsc,No,No,True,adversarial,0.02
3186,Y-NsC63dA01g,No,Yes,False,adversarial,0.02
30228,Y8o-Y4QP8LWs,No,No,True,adversarial,0.02
10045,YWq4OD3olO2w,No,Yes,False,popular,0.02
25246,Yy-RSojxgkDo,Yes,Yes,True,adversarial,0.02
20828,YEBCH7TPgiPc,No,No,True,popular,0.02
14120,YNi3dIj90Oa4,No,Yes,False,popular,0.02
5612,Y6OlHuvJR_Dk,No,No,True,random,0.02
1324,YCM49C3RkzV8,Yes,Yes,True,adversarial,0.02
7318,Y1DKLyH3FixM,No,No,True,popular,0.02
7889,YPMMdAKZxI_I,No,Yes,False,random,0.02
15993,Y4abZbau8tZo,Yes,Yes,True,adversarial,0.02
16558,YPO8Nu3F8mkA,No,Yes,False,adversarial,0.02
715,YYQGW5AwDOIo,No,Yes,False,popular,0.02
20531,Y-R69Fa-mCaY,Yes,Yes,True,random,0.02
21905,YHqndxoujCYI,No,No,True,adversarial,0.02
9657,YnlC4UI4hZ60,No,Yes,False,popular,0.02
20872,YuY4fe5DT1gI,Yes,Yes,True,adversarial,0.02
19561,YSL3wB5sDcdw,Yes,Yes,True,adversarial,0.02
17430,YkHIe4CfaccQ,Yes,No,False,popular,0.02
16596,YemGPabOePzA,Yes,Yes,True,adversarial,0.02
4323,YNJEPbGVBJIQ,No,No,True,popular,0.02
15552,Yrp3CQsWxVgE,No,Yes,False,popular,0.02
20654,Y-BUWGM7qeUM,No,Yes,False,adversarial,0.02
25439,YpHNMcX-9FDs,No,Yes,False,random,0.02
11765,YkgjNIDmO8a8,Yes,Yes,True,adversarial,0.02
512,Yu84FiZ_omhA,Yes,Yes,True,popular,0.02
17820,Yg6CY7qvu81k,Yes,Yes,True,popular,0.02
13716,Y4_DjmCg8Ra8,No,No,True,adversarial,0.02
13151,YNeZerAPXR-A,No,No,True,popular,0.02
23149,Y0_K6OKtoBBU,No,Yes,False,random,0.02
14148,YPYP-r0nvbFk,Yes,Yes,True,popular,0.02
28925,YniwgMbB6tpQ,No,No,True,random,0.02
10642,YXZTt1xdK8uQ,Yes,Yes,True,popular,0.02
16420,YC4JwGJQ2dUA,No,Yes,False,adversarial,0.02
22628,YLvhvAA11oxE,No,Yes,False,random,0.02
8120,Y-EQByFLFqig,No,Yes,False,adversarial,0.02
7325,Y6NBPiArs2-w,Yes,Yes,True,popular,0.02
22944,Y2msevPMQB4M,Yes,Yes,True,random,0.02
25696,YBDpU2Qh77NE,Yes,Yes,True,popular,0.02
16740,YPO8Nu3F8mkA,No,No,True,popular,0.02
25795,YPRUfwpmYwJ8,No,No,True,adversarial,0.02
551,YPLHXGDnig4M,Yes,Yes,True,popular,0.02
10647,YWOywdRmySs0,No,Yes,False,popular,0.02
14981,Y4_Cak7gvly4,Yes,No,False,adversarial,0.02
3328,YxBZnvfniA1c,No,Yes,False,adversarial,0.02
22450,YFeHndzYAUkg,Yes,Yes,True,adversarial,0.02
1543,YCefFMA3klxk,No,No,True,popular,0.02
19868,YsbW7XwwUtSU,No,No,True,popular,0.02
1392,Y0jGH7A_hpBM,Yes,Yes,True,random,0.02
1497,YCefFMA3klxk,No,Yes,False,adversarial,0.02
4132,Y6Nvu6EcpdE8,Yes,Yes,True,popular,0.02
15292,Y5G6b_QWL3nY,No,No,True,random,0.02
23590,YQRtuOWWya30,Yes,Yes,True,random,0.02
6558,YSGaIvgwwWSE,No,Yes,False,adversarial,0.02
14790,YIhvXtS9-IxM,Yes,Yes,True,random,0.02
5837,Y7QN3lwOzfdg,No,Yes,False,popular,0.02
2074,YS0YE96w0YRk,No,Yes,False,adversarial,0.02
18916,YZ3wDry8nnJs,Yes,Yes,True,adversarial,0.02
17140,YIFRmbxWK8u0,Yes,No,False,adversarial,0.02
5484,YXplKBvZaHXA,Yes,Yes,True,popular,0.02
7497,YhGWarNR6xmg,No,Yes,False,popular,0.02
23425,Yeu5bq0A3XVQ,No,Yes,False,random,0.02
18317,YZ_smJ66Tb3c,No,Yes,False,adversarial,0.02
1191,YCeRoaEcqUgM,Yes,No,False,adversarial,0.02
24193,YpTJKJxaheI8,Yes,Yes,True,random,0.02
8440,YilspW7JRjAg,Yes,No,False,popular,0.02
25842,Yr2KhpX_QgXA,No,Yes,False,popular,0.02
12868,YlHh0SwUhP8U,Yes,No,False,popular,0.02
30149,Y6i5eQOpFk_U,No,Yes,False,popular,0.02
3518,YlfO471Rn61k,Yes,No,False,adversarial,0.02
11622,Y3xDZ-kdGE3o,Yes,Yes,True,adversarial,0.02
7653,YRdC8cviN6Bs,No,Yes,False,popular,0.02
26814,YMkbP_8zJwXU,No,Yes,False,adversarial,0.02
15875,Y-oy0BkpMGAk,Yes,No,False,adversarial,0.02
28466,YlrKGCtSsAkA,Yes,Yes,True,random,0.02
11731,YUE3XnVFodMI,Yes,Yes,True,adversarial,0.02
14237,YJp64Whpr3BA,No,Yes,False,random,0.02
507,Ykx6Rj4MDIAw,No,Yes,False,random,0.02
12697,YB-gTt3_rceQ,No,Yes,False,random,0.02
126,YYQSuFyFm3Lc,No,Yes,False,adversarial,0.02
23878,Y9hxFqltp3xw,Yes,Yes,True,adversarial,0.02
9653,YxIztYnMIWUA,No,Yes,False,adversarial,0.02
25107,Ye2rScj9UyMs,Yes,No,False,popular,0.02
27829,Y_BSmz3SEW1w,No,Yes,False,adversarial,0.02
21158,YsqWyxUObwkw,No,Yes,False,random,0.02
15310,Y0ury8KHQdL4,No,No,True,adversarial,0.02
15878,Y2EsxcKe1A4w,No,Yes,False,popular,0.02
19935,YEBCH7TPgiPc,No,Yes,False,random,0.02
17183,YbA5zPFSFZAA,Yes,Yes,True,popular,0.02
23718,Y1wW0YJQ-Xa0,Yes,Yes,True,popular,0.02
13107,Y1N_DtRpdAp8,No,Yes,False,adversarial,0.02
11875,YCYUlLTKoa1Y,No,Yes,False,random,0.02
24910,YgkWd1HugK2w,No,Yes,False,adversarial,0.02
16710,YkHIe4CfaccQ,Yes,Yes,True,random,0.02
5803,YO90Qy2xG6oA,Yes,Yes,True,random,0.02
30005,YndxkSQKxaak,No,Yes,False,popular,0.02
21772,Y2sZhC_mKeic,No,No,True,adversarial,0.02
3956,YjOYvIISk--4,Yes,Yes,True,popular,0.02
28385,YMtK8L8gXRrI,No,No,True,popular,0.02
25525,YFi4-IqJo2xQ,No,No,True,adversarial,0.02
28066,YmW1EpJYcy_E,Yes,Yes,True,random,0.02
19975,Y5t6tSW0yT40,Yes,Yes,True,adversarial,0.02
14347,YPVvi2SDOjVc,Yes,No,False,adversarial,0.02
17330,YIFRmbxWK8u0,Yes,No,False,popular,0.02
20048,YD4s5aHrsBgs,Yes,Yes,True,random,0.02
4916,YLs2vrr9TamU,Yes,Yes,True,random,0.02
26870,Ys_EWjoiVfzo,Yes,Yes,True,random,0.02
9368,Yh0M4RS8p_mo,Yes,No,False,adversarial,0.02
3210,YOMGHnJV0l2U,Yes,No,False,popular,0.02
21454,Y7_smJ8VbfSU,No,Yes,False,adversarial,0.02
23213,YGE1aZSnPr2Q,No,Yes,False,popular,0.02
2871,YzEaGx6an4es,No,Yes,False,random,0.02
13938,YeNG6fEiAE8c,Yes,Yes,True,random,0.02
31267,Y-Sz4z0QwEuM,No,No,True,popular,0.02
19170,YSZ6CcXINiiE,Yes,Yes,True,adversarial,0.02
20613,YnaPgJvWTIY4,No,Yes,False,popular,0.02
9525,Y63KW_EQ72yU,Yes,Yes,True,popular,0.02
6695,YbUTOsLXYyxg,No,Yes,False,random,0.02
19314,Y5YzNSjmZ3Wg,No,No,True,adversarial,0.02
28952,YJHhEjsAkZoc,No,Yes,False,adversarial,0.02
5405,YZ1Cyj4N05lk,No,Yes,False,adversarial,0.02
7439,Ynq0BF9zGkzg,No,No,True,adversarial,0.02
5086,YrgrmLLhxoCQ,No,No,True,random,0.02
24059,YMOxddxW5PXs,Yes,Yes,True,random,0.02
26071,YhqPBcvex1VU,No,No,True,adversarial,0.02
26299,Yw_Utn3CwAXE,No,No,True,random,0.02
7881,YOTLtzk0W4zg,No,Yes,False,adversarial,0.02
16867,Y_oKXrY5Ff0g,Yes,No,False,popular,0.02
9799,Yir1XTdyt4IY,Yes,No,False,adversarial,0.02
11415,YL8dA-2Lu2hY,No,No,True,random,0.02
17853,YzF3xXn6NTyU,No,Yes,False,adversarial,0.02
21477,Y-mb4Fw4Z0xg,No,No,True,random,0.02
12067,YL8dA-2Lu2hY,No,Yes,False,popular,0.02
7995,YJBWJQCS4SvA,No,Yes,False,adversarial,0.02
24938,YSNy_axSCoyw,Yes,Yes,True,popular,0.02
21173,Y0qbHT34qTZE,No,Yes,False,adversarial,0.02
12673,Y3n05BjV7r7M,Yes,Yes,True,random,0.02
22027,YZ7yDwpdGelM,No,Yes,False,random,0.02
17414,Yq3SEOW2m4WY,Yes,No,False,adversarial,0.02
3138,YDt53UZgyznE,No,Yes,False,adversarial,0.02
4688,YItS07xtdi4s,No,Yes,False,random,0.02
11972,YptIksg9KEac,Yes,Yes,True,random,0.02
23798,YIdBDl9Wr51A,Yes,Yes,True,random,0.02
5864,YOUUckswAaNI,Yes,Yes,True,popular,0.02
29649,YF-47fRplQEc,No,Yes,False,random,0.02
26773,Y4ftDFi4684Y,No,Yes,False,random,0.02
7885,Y59VP93Tzjmg,No,Yes,False,popular,0.02
12145,Y7XXSOzDQ2z0,No,No,True,random,0.02
12339,YrvDcg9DoNKA,No,Yes,False,popular,0.02
27035,YOt0bN_hz2ec,Yes,Yes,True,random,0.02
21897,Y8IdCiapDYCU,Yes,No,False,popular,0.02
18267,Y5xC4hkAWiao,No,No,True,popular,0.02
24211,YSoO1HhaEc9Q,No,Yes,False,random,0.02
15828,Y5G6b_QWL3nY,No,Yes,False,adversarial,0.02
1237,YCeRoaEcqUgM,Yes,No,False,popular,0.02
10231,Y9BukzlPNqC8,No,Yes,False,adversarial,0.02
24088,Ye2rScj9UyMs,Yes,Yes,True,random,0.02
1363,YCM49C3RkzV8,Yes,Yes,True,popular,0.02
1586,YrJVXE6Axtrg,Yes,No,False,random,0.02
21366,Y0qbHT34qTZE,No,No,True,popular,0.02
19972,Y8VOibo9Q_Dc,Yes,No,False,popular,0.02
9697,YE3Q1jfTeuWs,No,Yes,False,popular,0.02
2182,Y9U8COLzEegs,Yes,No,False,popular,0.02
1925,Y5QZ0NtdoKJ8,No,No,True,adversarial,0.02
25349,Y6ZwYgzcN6Is,Yes,No,False,popular,0.02
14192,YgwQMkQmBITE,Yes,No,False,popular,0.02
23983,Y9vZDsGjyh5M,Yes,No,False,adversarial,0.02
28727,Y2KEfkDO6hlA,No,Yes,False,adversarial,0.02
24052,Yn4VktYihtJU,Yes,No,False,popular,0.02
19685,Y14izd_i3ryE,No,Yes,False,popular,0.02
29710,Ylq9RvAA4mqY,No,Yes,False,random,0.02
27350,YG0IsabU5hn4,Yes,No,False,popular,0.02
23040,YKnsKf9KoNds,Yes,No,False,adversarial,0.02
31242,Y30D1tqNFHMc,Yes,No,False,popular,0.02
13039,YNeZerAPXR-A,No,Yes,False,adversarial,0.02
4916,Yl5KdHAWwJCw,Yes,No,False,popular,0.02
6826,Y1DKLyH3FixM,No,Yes,False,random,0.02
27705,Y3hzy-FL24no,Yes,No,False,adversarial,0.02
19001,YnLZeG9LaLgw,Yes,No,False,adversarial,0.02
9984,YD1Sy7kRoaR8,Yes,Yes,True,popular,0.02
9047,Yz4MeV9IGVo0,No,Yes,False,random,0.02
26101,Y8ZH_PoK0clI,Yes,No,False,random,0.02
8080,Yjs4dr5JusdM,No,No,True,adversarial,0.02
9161,YnlC4UI4hZ60,No,No,True,random,0.02
3422,YEQVWhHmT_cE,Yes,Yes,True,popular,0.02
13241,Yb1PXsfgQw5w,No,Yes,False,random,0.02
3112,YUmNrhFKpWIY,Yes,Yes,True,random,0.02
1797,YQvATUKXYFBs,No,Yes,False,popular,0.02
9006,Yh0M4RS8p_mo,Yes,Yes,True,random,0.02
7356,Ykdflh3akyH8,No,Yes,False,adversarial,0.02
22241,YLBe33dw9ezg,No,Yes,False,random,0.02
30181,YCwxgQS3SXic,No,No,True,adversarial,0.02
13121,YpPLisQ_QXxw,Yes,Yes,True,random,0.02
29016,Y9PN4gyxpH2M,Yes,Yes,True,adversarial,0.02
4992,YjjfUaMQaG1A,No,Yes,False,adversarial,0.02
11496,Ytpm5IOD5d4o,Yes,Yes,True,random,0.02
25822,YObWjGBJF_94,Yes,Yes,True,adversarial,0.02
19221,Y_z-bidQYVao,No,Yes,False,popular,0.02
19122,Ycz0FSQDVBMw,Yes,No,False,adversarial,0.02
3213,YEQVWhHmT_cE,Yes,Yes,True,random,0.02
5381,YqF72bT878gw,Yes,Yes,True,popular,0.02
11653,YQKHpSAAjakY,Yes,Yes,True,adversarial,0.02
1268,YztSjcZNUY7A,Yes,Yes,True,adversarial,0.02
12582,YFL8KTgMGrN4,Yes,Yes,True,adversarial,0.02
17053,YwVi5w_NU6CM,No,No,True,popular,0.02
27624,Yp_BB_rJaF7Q,Yes,Yes,True,popular,0.02
4591,Yh5_1pnkl_SY,No,No,True,popular,0.02
2397,YRNBoH2LHQEM,No,No,True,random,0.02
28909,YR8bHTHnF8j4,No,No,True,adversarial,0.02
17107,YFhimNYClv40,No,Yes,False,adversarial,0.02
4631,YVE6Ku0-ucUM,No,No,True,random,0.02
5753,YH7rd9bZtbgc,No,No,True,random,0.02
22148,Y0yETgW44MZU,Yes,Yes,True,random,0.02
28831,Y-mhFGevxLUg,No,Yes,False,adversarial,0.02
12297,Y_GI7meqlYZk,No,Yes,False,adversarial,0.02
5171,YLs2vrr9TamU,Yes,No,False,adversarial,0.02
24726,Y3Sml1wHcuxo,No,Yes,False,adversarial,0.02
19176,Y8VOibo9Q_Dc,Yes,Yes,True,random,0.02
16971,YI_vN_BFUr0Y,No,No,True,popular,0.02
28646,YBoe3MeEpn_c,No,Yes,False,popular,0.02
9086,Y63KW_EQ72yU,Yes,Yes,True,random,0.02
24872,Ye2rScj9UyMs,Yes,No,False,adversarial,0.02
21210,Y9zstu_IfAm4,Yes,No,False,popular,0.02
1437,YdlsiellSFf0,No,Yes,False,adversarial,0.02
21345,YUAmDLPjNyMg,Yes,Yes,True,popular,0.02
7011,YlmPMhs-9IYE,Yes,No,False,random,0.02
2464,YtfOIhQpYYe8,Yes,Yes,True,popular,0.02
4598,Yfx4r_KuW6No,Yes,No,False,popular,0.02
21597,Y2bq2lc3DLwM,No,Yes,False,adversarial,0.02
14467,YPVvi2SDOjVc,Yes,Yes,True,popular,0.02
2606,Yific_gRalg0,No,No,True,adversarial,0.02
28867,YcN-oYKd-M4E,Yes,Yes,True,popular,0.02
9393,Yy3-M1sonh3M,No,Yes,False,random,0.02
3465,YF7QtqKtllK0,Yes,No,False,popular,0.02
10711,Y2RjqBRzmxaM,No,Yes,False,random,0.02
1613,Y3iLGu2Omgrw,Yes,Yes,True,random,0.02
16058,YemGPabOePzA,Yes,Yes,True,random,0.02
462,YSmdj6JFB9MQ,No,Yes,False,popular,0.02
30843,Ylq9RvAA4mqY,No,Yes,False,popular,0.02
5716,Y9BGLAUSF0sk,No,Yes,False,adversarial,0.02
1203,YglAeihz0NAM,No,Yes,False,random,0.02
27503,Y6ukYSXzfEgQ,Yes,Yes,True,random,0.02
1289,YH-vTZh81qAU,No,Yes,False,random,0.02
13650,YMBP4RcnwGZw,No,Yes,False,adversarial,0.02
29540,YD96OO7nYYsg,Yes,No,False,popular,0.02
28256,Y4bUL_ttiOdw,Yes,Yes,True,random,0.02
12568,YCchRf2jq6fc,No,Yes,False,adversarial,0.02
11119,YPuLuZ_TXv-0,No,Yes,False,random,0.02
20733,YP12nvSpKXcs,No,Yes,False,popular,0.02
4488,Y0NGSrwioYjA,No,Yes,False,popular,0.02
8819,YU90e2P9jy30,Yes,No,False,popular,0.02
13948,YN_s9F4CI_98,Yes,No,False,popular,0.02
13367,YB-gTt3_rceQ,No,Yes,False,popular,0.02
24312,Y9MgGaTbmc6g,No,No,True,popular,0.02
1495,Y0jGH7A_hpBM,Yes,Yes,True,popular,0.02
14780,YJp64Whpr3BA,No,No,True,adversarial,0.02
15664,YGMP8m09j5vk,No,No,True,random,0.02
21729,YhiJB_95IWiE,No,Yes,False,popular,0.02
24642,YQoEal_hKz4Q,No,Yes,False,random,0.02
13624,YBvw2gv1fcZw,Yes,Yes,True,popular,0.02
10356,YLxu-3_h4kc4,Yes,Yes,True,random,0.02
26834,YBrPFQDr99Gg,Yes,Yes,True,adversarial,0.02
26015,YDrCm-HpX67k,No,No,True,adversarial,0.02
15100,YriM7b5bJ9KQ,Yes,Yes,True,adversarial,0.02
24798,YIKnx3hJv1bs,Yes,Yes,True,random,0.02
18390,YKVAIaRPry24,Yes,Yes,True,popular,0.02
1506,YKnXNy5Q6YS4,Yes,Yes,True,random,0.02
26850,YnmLMLgWPmFM,No,No,True,popular,0.02
10446,YNDaVSIJaXVs,No,No,True,popular,0.02
16730,YTSnq6n8tElo,Yes,Yes,True,popular,0.02
802,YgbtcDoh0q3c,No,Yes,False,adversarial,0.02
29021,YXWw7ZM1c_QA,Yes,No,False,random,0.02
12417,Y_GI7meqlYZk,No,Yes,False,popular,0.02
15244,YGIOApFAWDOc,Yes,Yes,True,random,0.02
12221,YzFzPOsOKog4,Yes,Yes,True,popular,0.02
442,YSmdj6JFB9MQ,No,No,True,random,0.02
2138,Y9U8COLzEegs,Yes,No,False,adversarial,0.02
7901,Yj0KvrVE_Oww,Yes,Yes,True,random,0.02
11530,Y9xoYx3lTJ9I,No,Yes,False,random,0.02
25862,Ygbi6MxPf3hA,Yes,Yes,True,random,0.02
9239,YwoadpeAGHUQ,Yes,Yes,True,random,0.02
12388,YcFHFVGOtp6g,Yes,Yes,True,adversarial,0.02
30073,YQTSKjweEWew,No,No,True,adversarial,0.02
5475,Y9BGLAUSF0sk,No,No,True,random,0.02
21582,Y2ceUOv8A3FE,Yes,Yes,True,random,0.02
1658,YFA11v4SmdBc,No,No,True,adversarial,0.02
3700,YNeWW30WZjPc,Yes,No,False,adversarial,0.02
51,Y6BJ455B1aAs,No,No,True,popular,0.02
22610,Y1a2XWJ8NA_Q,Yes,No,False,adversarial,0.02
12313,Y8b9z7N25DmU,No,No,True,random,0.02
16796,YlfAFQ0-wDJU,Yes,Yes,True,random,0.02
27765,YmSF_FqBtRPs,No,No,True,adversarial,0.02
4345,YZYWCwfCkBp4,Yes,No,False,popular,0.02
15706,Y2EsxcKe1A4w,No,Yes,False,adversarial,0.02
24514,YIdBDl9Wr51A,Yes,No,False,adversarial,0.02
29147,YUjje3lSabsg,No,No,True,adversarial,0.02
7988,YEvZ3jOMYWxk,No,No,True,random,0.02
1843,Yq46VXJ6JN9M,No,No,True,popular,0.02
14847,Y86dNVnTwH6U,Yes,Yes,True,popular,0.02
19431,YkXjzsroVTtw,Yes,No,False,adversarial,0.02
871,YK_Vre_-4KqU,No,No,True,random,0.02
