entry_id,audio_index,label,response,correct,sampling_method,base_lambda
10103,YWOywdRmySs0,No,Yes,False,random,0.047
297,YtjCNwdOUiGc,Yes,Yes,True,adversarial,0.047
26375,Yj_NSuPnx5LA,Yes,No,False,popular,0.047
16030,YpuZL08fzpXk,No,Yes,False,adversarial,0.047
8338,YhuMLK0oA3L8,No,Yes,False,adversarial,0.047
14527,YC5kmOK_l4jc,Yes,Yes,True,adversarial,0.047
24935,YS8k47ME-YT4,No,No,True,popular,0.047
22546,YA0E_UiD-fR4,No,Yes,False,random,0.047
11532,Y2KR0C5ysO8o,No,No,True,popular,0.047
23019,YKJhGuhNHToA,No,No,True,adversarial,0.047
9071,Yktc_tJxw8sc,No,Yes,False,popular,0.047
12078,Y9xoYx3lTJ9I,No,Yes,False,adversarial,0.047
23612,YCMUuelJFJ7Q,Yes,Yes,True,popular,0.047
29923,YPWjEfOkb6ro,Yes,No,False,random,0.047
2952,YL2dyilgQ8iM,No,No,True,popular,0.047
341,YyL3gKa6YLoM,No,Yes,False,random,0.047
2912,Yy93cZqNCtks,Yes,No,False,popular,0.047
26863,YwbPmnxCLoRQ,No,No,True,random,0.047
3364,Y41D0yXSBqfI,Yes,Yes,True,random,0.047
2689,Yc0V_HAul7rI,Yes,Yes,True,adversarial,0.047
10533,Y6ZFU4PqXmoI,No,No,True,popular,0.047
17314,Y2JV3emH50XU,No,No,True,adversarial,0.047
5772,Y7QN3lwOzfdg,No,Yes,False,adversarial,0.047
25373,Y0On6-JiVwRs,No,No,True,popular,0.047
2477,YJnSwRonB9wI,Yes,No,False,adversarial,0.047
29060,Y4UPOUGVMlEs,Yes,Yes,True,random,0.047
9707,Y7-HCqJFwHoI,Yes,Yes,True,random,0.047
14923,YJp64Whpr3BA,No,No,True,popular,0.047
26899,YmSF_FqBtRPs,No,No,True,random,0.047
2052,YkEP-BwMarf8,No,No,True,popular,0.047
6892,YJon_DEFqsfM,Yes,No,False,popular,0.047
2374,YD9tinq3RMpU,Yes,Yes,True,adversarial,0.047
26273,YG0IsabU5hn4,Yes,Yes,True,random,0.047
9608,Y-NrFeH-kBSM,Yes,Yes,True,popular,0.047
28466,YlrKGCtSsAkA,Yes,Yes,True,random,0.047
16596,YemGPabOePzA,Yes,Yes,True,adversarial,0.047
12131,YvEWmHtiznF8,No,Yes,False,popular,0.047
7953,YOTLtzk0W4zg,No,No,True,popular,0.047
4186,YB4SZwi9Ce3o,No,Yes,False,adversarial,0.047
18392,YNlKlRKz8OKI,No,Yes,False,adversarial,0.047
12331,Y5iTRKJqUIw8,Yes,Yes,True,popular,0.047
2927,YWWkhzcmx3VE,Yes,Yes,True,adversarial,0.047
8778,Y-nQHwrRLfc0,Yes,Yes,True,random,0.047
26520,Yp_BB_rJaF7Q,Yes,Yes,True,random,0.047
15257,Yazh_-OkQ-uI,Yes,Yes,True,adversarial,0.047
22885,YVMsbrcHPBfk,No,No,True,popular,0.047
12710,YTtRtURWVYBE,Yes,Yes,True,adversarial,0.047
5356,YYqYCDis3EUA,No,No,True,random,0.047
25033,Yram-QPKSQYc,No,No,True,popular,0.047
23493,YEcihYbSlyck,No,No,True,random,0.047
18852,YSePTNAN7s-w,Yes,Yes,True,popular,0.047
26814,YMkbP_8zJwXU,No,No,True,adversarial,0.047
29350,YxqtrbqDlz28,Yes,Yes,True,adversarial,0.047
11719,Yi1u_2eZYYlE,No,Yes,False,adversarial,0.047
27705,Y3hzy-FL24no,Yes,No,False,adversarial,0.047
2046,YyVVLq4ao1Ck,Yes,No,False,adversarial,0.047
5292,YzIgGMlZENTs,Yes,Yes,True,popular,0.047
12201,YPkmpxrsidZM,No,Yes,False,random,0.047
26,Y7fmOlUlwoNg,Yes,Yes,True,random,0.047
30200,YE9zN3-C64KE,Yes,Yes,True,adversarial,0.047
1253,YCM49C3RkzV8,Yes,Yes,True,random,0.047
17914,YvfNKduToki4,No,Yes,False,adversarial,0.047
9453,Y63KW_EQ72yU,Yes,No,False,adversarial,0.047
21951,YoZaEHkfh5Eg,Yes,Yes,True,random,0.047
13487,YgwQMkQmBITE,Yes,Yes,True,random,0.047
7368,YuJzAf4PaExI,No,No,True,popular,0.047
5740,YXL8JV9qXGLE,Yes,No,False,popular,0.047
22701,YNmmbNqmsPaY,No,No,True,random,0.047
18747,YD2Xc_jZllDY,Yes,Yes,True,random,0.047
20795,YKJKHDKKW3XU,Yes,No,False,popular,0.047
7284,YuJzAf4PaExI,No,Yes,False,adversarial,0.047
10262,Y4s2rRnu2PZo,Yes,Yes,True,random,0.047
6147,YyhDw7PZje3g,No,Yes,False,random,0.047
1392,Y0jGH7A_hpBM,Yes,Yes,True,random,0.047
9167,YIvfaKPDWC00,Yes,Yes,True,popular,0.047
30043,Y-JP1GqPEKtw,Yes,Yes,True,random,0.047
29986,Y77nElZGi5NU,Yes,No,False,random,0.047
92,YGOD8Bt5LfDE,Yes,Yes,True,random,0.047
22393,Yf8WPf5F22xI,Yes,Yes,True,adversarial,0.047
22963,Y7MLERaOgK_Y,No,Yes,False,random,0.047
515,YPLHXGDnig4M,Yes,Yes,True,random,0.047
11258,YinSvboaSRwA,Yes,No,False,popular,0.047
13023,YMdlEswBfZMQ,Yes,Yes,True,random,0.047
1797,YQvATUKXYFBs,No,Yes,False,popular,0.047
21107,YUAmDLPjNyMg,Yes,Yes,True,adversarial,0.047
11645,YyVjivgsU2aA,No,No,True,popular,0.047
20488,YwAZrOPvul4Y,Yes,Yes,True,random,0.047
24886,Yk1QxQ4jJaEQ,Yes,No,False,popular,0.047
2449,YEzWEO2WD_MM,No,No,True,popular,0.047
5979,YrUq4w4EUSWA,No,Yes,False,random,0.047
20733,YP12nvSpKXcs,No,Yes,False,popular,0.047
25349,Y6ZwYgzcN6Is,Yes,No,False,popular,0.047
9395,YJZloTOdIY_c,Yes,No,False,popular,0.047
4080,YZYWCwfCkBp4,Yes,Yes,True,random,0.047
26910,Y5OM3tJh51pE,Yes,Yes,True,random,0.047
19979,Y-BUWGM7qeUM,No,Yes,False,random,0.047
12736,Y_C2HinL8VlM,No,Yes,False,random,0.047
24185,YjYPU6aSDo88,Yes,Yes,True,adversarial,0.047
27744,Ys_EWjoiVfzo,Yes,No,False,adversarial,0.047
11381,Yr2djvq1vc68,Yes,Yes,True,random,0.047
5552,YOUUckswAaNI,Yes,Yes,True,random,0.047
8402,YEvZ3jOMYWxk,No,No,True,adversarial,0.047
19470,Y8Zo30kV5aiI,Yes,Yes,True,random,0.047
27965,Yc6YJgZ3qzOw,No,No,True,popular,0.047
10319,YAKHZMg9ba30,Yes,Yes,True,random,0.047
10774,YErxgH5g3Kx0,No,Yes,False,popular,0.047
13151,YNeZerAPXR-A,No,Yes,False,popular,0.047
11882,YP4qd8uodw_M,Yes,Yes,True,random,0.047
1497,YCefFMA3klxk,No,Yes,False,adversarial,0.047
15878,Y2EsxcKe1A4w,No,Yes,False,popular,0.047
24039,Y9z2OwpftxUE,No,No,True,popular,0.047
2064,Y9U8COLzEegs,Yes,No,False,random,0.047
13033,YhV4bDCBDCy0,No,Yes,False,popular,0.047
27105,YBrPFQDr99Gg,Yes,Yes,True,popular,0.047
10103,YA61Mry8zBwE,No,No,True,adversarial,0.047
12655,Y8BPTQO_cx7E,No,No,True,random,0.047
4726,YQHfyKaOHSz4,No,Yes,False,popular,0.047
28385,YMtK8L8gXRrI,No,No,True,popular,0.047
4812,YlJayhiVzl_E,Yes,Yes,True,random,0.047
12103,Yo7-X8DAToGc,Yes,Yes,True,random,0.047
22486,Y8ipe6b1LwHQ,No,Yes,False,random,0.047
17954,YKVbmN9ZRg5Q,Yes,No,False,adversarial,0.047
2473,YBlbGXalLNVU,Yes,Yes,True,random,0.047
17216,Yc0IggDOisOo,No,No,True,random,0.047
2687,Y3wV3ST-c4PE,No,Yes,False,random,0.047
27434,YK-7Y8yhcUiw,Yes,Yes,True,random,0.047
29092,YLF6x7B0Ppvo,No,Yes,False,adversarial,0.047
9161,YnlC4UI4hZ60,No,No,True,random,0.047
5636,YbygBWUkpaC8,Yes,Yes,True,random,0.047
11420,YsTMKled6Q1M,Yes,Yes,True,random,0.047
24493,Y22L_3pBa1AI,No,Yes,False,adversarial,0.047
16409,YwVi5w_NU6CM,No,Yes,False,random,0.047
26965,Y_BSmz3SEW1w,No,No,True,random,0.047
15187,Y1j5NMuq1X30,No,No,True,popular,0.047
14235,YwrQDkX0NbTA,No,No,True,popular,0.047
28911,YDAN1t9ukkg0,Yes,Yes,True,adversarial,0.047
21234,YaZAXO2WZn84,No,Yes,False,popular,0.047
19881,YmYQrjcYNrW0,Yes,Yes,True,popular,0.047
31315,YbhlhcGONisM,No,Yes,False,popular,0.047
16463,YljrL7Cb-jr8,Yes,Yes,True,adversarial,0.047
1191,YCeRoaEcqUgM,Yes,No,False,adversarial,0.047
7225,YXrJcmftCY04,No,No,True,popular,0.047
15706,Y2EsxcKe1A4w,No,Yes,False,adversarial,0.047
1189,YXJba7pTbpD0,No,No,True,popular,0.047
12856,YPkmpxrsidZM,No,No,True,popular,0.047
22192,Y67BsqRkh-dU,No,No,True,random,0.047
9356,Y1slvoNgzBLE,Yes,No,False,popular,0.047
18345,Y-EaZ7EJJUl0,No,No,True,random,0.047
10797,YeUecAF626A8,No,Yes,False,random,0.047
1090,Ypaf0nyjg1Js,Yes,No,False,adversarial,0.047
15511,YpuZL08fzpXk,No,Yes,False,random,0.047
7076,Yu8bQf0SnCVI,No,No,True,popular,0.047
5629,YYqYCDis3EUA,No,Yes,False,adversarial,0.047
7568,Yvigslb0kClE,Yes,Yes,True,popular,0.047
25535,Ym8wV38lf2jg,No,Yes,False,random,0.047
13892,YNX0gR9Eebp0,Yes,No,False,popular,0.047
16058,YemGPabOePzA,Yes,Yes,True,random,0.047
29618,YEY4p0_NJVQs,No,Yes,False,popular,0.047
12716,Y8DLcBdC5UrE,Yes,Yes,True,random,0.047
3084,YE6FH_xp3I54,Yes,Yes,True,adversarial,0.047
151,YVjSEIRnLAh8,Yes,Yes,True,popular,0.047
13404,Ye9MWXS34o48,Yes,Yes,True,random,0.047
8663,YzBXoaQ1GVlc,Yes,No,False,adversarial,0.047
24059,YMOxddxW5PXs,Yes,Yes,True,random,0.047
24311,YmVjub3o_IxE,No,No,True,adversarial,0.047
10293,YAMQei29haCw,No,No,True,random,0.047
5213,Y4SZ7JXDCNps,No,Yes,False,adversarial,0.047
21968,YAFgGoY8Ihhg,Yes,No,False,adversarial,0.047
28130,YJHhEjsAkZoc,No,No,True,random,0.047
23078,Y9E8BmPZ9mWc,No,Yes,False,adversarial,0.047
21799,Y2bq2lc3DLwM,No,Yes,False,popular,0.047
13238,YB-gTt3_rceQ,No,Yes,False,adversarial,0.047
13948,YN_s9F4CI_98,Yes,No,False,popular,0.047
14940,YsJrFyjfrL-g,Yes,No,False,adversarial,0.047
3613,YKvrcRMfFzOE,Yes,Yes,True,adversarial,0.047
7748,Y6cS0FsUM-cQ,Yes,No,False,popular,0.047
4184,YTQr9v-PQOc4,Yes,Yes,True,random,0.047
21165,YQt0_xTadAT0,No,No,True,popular,0.047
22332,YKnsKf9KoNds,Yes,Yes,True,random,0.047
18585,Ygf6H_MWCqjw,No,No,True,adversarial,0.047
30871,Y9z8XIRyUq9Q,Yes,No,False,popular,0.047
6633,YXIooZl1QdM4,Yes,Yes,True,random,0.047
4029,YAtkD-3GjXMw,No,Yes,False,adversarial,0.047
10730,Yo_3MDLl_aH0,Yes,No,False,popular,0.047
9379,YfrOqlk0Wm5Y,No,Yes,False,popular,0.047
20232,Y096oTVzc5Gs,Yes,Yes,True,popular,0.047
15411,Yrp3CQsWxVgE,No,No,True,adversarial,0.047
29961,YMVGhC-xB79s,Yes,Yes,True,adversarial,0.047
11341,Y2RjqBRzmxaM,No,No,True,popular,0.047
19900,YKJKHDKKW3XU,Yes,Yes,True,random,0.047
28923,YggN4-K5AgoM,Yes,No,False,popular,0.047
18804,YwnqUgK_-fo4,Yes,No,False,popular,0.047
23459,Yyrxa6_P2I80,Yes,Yes,True,popular,0.047
26543,YR91bUbtKrRs,Yes,No,False,popular,0.047
3816,YdYvL6uEMl6E,No,No,True,popular,0.047
26850,YnmLMLgWPmFM,No,No,True,popular,0.047
21850,YsqWyxUObwkw,No,No,True,adversarial,0.047
30095,YAUJPx81qKtY,Yes,Yes,True,popular,0.047
29488,YBQ-r9mEHssU,Yes,Yes,True,random,0.047
12793,YU3CAjsm1sec,No,No,True,adversarial,0.047
20938,YWUyeFOyKIg0,Yes,Yes,True,adversarial,0.047
26116,Yj_NSuPnx5LA,Yes,No,False,adversarial,0.047
31087,Y77nElZGi5NU,Yes,No,False,popular,0.047
15990,YTSnq6n8tElo,Yes,Yes,True,random,0.047
14440,Yos_2U4xqTqw,No,No,True,adversarial,0.047
1694,YFA11v4SmdBc,No,No,True,popular,0.047
12557,YP4qd8uodw_M,Yes,Yes,True,popular,0.047
19669,YmYQrjcYNrW0,Yes,Yes,True,adversarial,0.047
6522,YyhDw7PZje3g,No,Yes,False,popular,0.047
23951,YnuZEAuAl8hQ,Yes,No,False,popular,0.047
2289,YEzWEO2WD_MM,No,No,True,random,0.047
20020,Y096oTVzc5Gs,Yes,No,False,adversarial,0.047
9192,YE3D_z0aoUEg,Yes,Yes,True,random,0.047
12035,Ytpm5IOD5d4o,Yes,Yes,True,adversarial,0.047
15877,YC4JwGJQ2dUA,No,Yes,False,random,0.047
16194,Y32565FEuksc,Yes,Yes,True,random,0.047
6395,Ybpv_LneHmfU,No,Yes,False,random,0.047
5405,YZ1Cyj4N05lk,No,Yes,False,adversarial,0.047
29408,Y8o-Y4QP8LWs,No,Yes,False,random,0.047
25491,Y4eyY1w2QyM0,Yes,Yes,True,adversarial,0.047
29581,Y6dLkgq9EKPE,No,No,True,adversarial,0.047
24559,YmVjub3o_IxE,No,Yes,False,popular,0.047
23896,Yk1QxQ4jJaEQ,Yes,Yes,True,random,0.047
1631,YrJVXE6Axtrg,Yes,Yes,True,adversarial,0.047
12903,YtIM-H2rdq8U,No,Yes,False,random,0.047
6068,YGuizRlAQ8qQ,No,Yes,False,adversarial,0.047
10224,Ye4ph6bIC5zc,Yes,Yes,True,random,0.047
3587,Y41D0yXSBqfI,Yes,Yes,True,adversarial,0.047
19273,Y7XUt6sQS7nM,No,No,True,popular,0.047
13586,YC8kR19NvynA,Yes,Yes,True,popular,0.047
25842,Yr2KhpX_QgXA,No,Yes,False,popular,0.047
1743,YQvATUKXYFBs,No,Yes,False,adversarial,0.047
14192,YgwQMkQmBITE,Yes,No,False,popular,0.047
2178,YCO6-i8NLbeo,No,Yes,False,random,0.047
13084,YbAqgL5dCQOE,No,No,True,popular,0.047
8232,Y1PvMtRIlZNI,Yes,No,False,adversarial,0.047
22628,YLvhvAA11oxE,No,Yes,False,random,0.047
1605,YcPiSd5nJLrI,No,Yes,False,adversarial,0.047
23907,Y2msevPMQB4M,Yes,Yes,True,popular,0.047
21664,YoiIi6H83Y38,Yes,Yes,True,random,0.047
25822,YObWjGBJF_94,Yes,Yes,True,adversarial,0.047
15124,YCvNAwby6Xos,No,Yes,False,popular,0.047
12339,YrvDcg9DoNKA,No,Yes,False,popular,0.047
21503,Ym_NCf-q4Gn0,Yes,Yes,True,random,0.047
28400,Y1FNJbN-eHY4,Yes,Yes,True,popular,0.047
8584,Y3qrVku794u0,Yes,Yes,True,random,0.047
19857,YP12nvSpKXcs,No,Yes,False,random,0.047
12827,YTtRtURWVYBE,Yes,No,False,popular,0.047
7811,Y59VP93Tzjmg,No,Yes,False,adversarial,0.047
16133,Y_oKXrY5Ff0g,Yes,Yes,True,random,0.047
18450,Y_z-bidQYVao,No,No,True,random,0.047
21305,YFf8bCCJfVX4,No,Yes,False,popular,0.047
6050,YfwhkCnOeyC0,Yes,Yes,True,random,0.047
16249,YI_vN_BFUr0Y,No,Yes,False,random,0.047
18491,Y1QNLMF-Kl_s,Yes,Yes,True,random,0.047
16727,YKOBkbROPv4c,No,Yes,False,adversarial,0.047
21384,YCbe2B6ohBpw,No,Yes,False,random,0.047
14262,YC_ga5m6nOhI,Yes,No,False,popular,0.047
28646,YBoe3MeEpn_c,No,Yes,False,popular,0.047
21879,YmWqH2xwjkYA,No,Yes,False,popular,0.047
29051,Y7bO0AJI-ihs,No,No,True,adversarial,0.047
16626,YPTyFYxXdut4,No,Yes,False,adversarial,0.047
6710,Y6eX6bJOFftA,Yes,Yes,True,random,0.047
5101,YVeCSHwtkBZU,Yes,Yes,True,random,0.047
16495,YpWQeV08kYR0,Yes,Yes,True,popular,0.047
9787,Yy3-M1sonh3M,No,Yes,False,adversarial,0.047
15997,Y5G6b_QWL3nY,No,No,True,popular,0.047
9112,YJfaj4P3us9M,No,Yes,False,random,0.047
7109,YbUTOsLXYyxg,No,No,True,popular,0.047
22090,YYH4qi8Ul6v0,Yes,Yes,True,popular,0.047
23862,YtJhVH3VIrnE,Yes,Yes,True,popular,0.047
7119,Y2t82STv2GR8,No,No,True,random,0.047
3331,YHZ9O6sc7cLA,No,No,True,random,0.047
4060,Y6Nvu6EcpdE8,Yes,Yes,True,adversarial,0.047
25525,YFi4-IqJo2xQ,No,No,True,adversarial,0.047
30934,Y-Sz4z0QwEuM,No,No,True,adversarial,0.047
10395,YV4PLSw_WzVw,Yes,Yes,True,random,0.047
21197,YHqndxoujCYI,No,Yes,False,random,0.047
17559,YNwoBDrTlbTI,No,No,True,popular,0.047
19910,YnLtNjMimLE0,Yes,No,False,adversarial,0.047
4743,Y79XDcI6xZm0,Yes,Yes,True,random,0.047
6272,YHUwXtfYRFwk,Yes,Yes,True,adversarial,0.047
24928,YDNtF_mGzQes,Yes,Yes,True,adversarial,0.047
13490,YrPkCYq4Zjwk,No,Yes,False,popular,0.047
9567,Y3RultJjvTWI,No,No,True,random,0.047
25348,YWUpeplQr3A4,No,Yes,False,adversarial,0.047
27393,YrvtA7c1I4xo,Yes,Yes,True,popular,0.047
23316,Y9E8BmPZ9mWc,No,Yes,False,popular,0.047
13250,Yv7BaYF0kagM,Yes,Yes,True,popular,0.047
21706,YFeHndzYAUkg,Yes,Yes,True,random,0.047
15108,YsJrFyjfrL-g,Yes,No,False,popular,0.047
26179,Yn-JyOqYSLQM,No,No,True,popular,0.047
1882,Y31WGUPOYS5g,No,Yes,False,adversarial,0.047
18826,YZ-SIyOChVh8,Yes,No,False,adversarial,0.047
29156,YQ0anPAIkfBE,No,No,True,random,0.047
8219,YBXxlqaDvdaA,No,Yes,False,adversarial,0.047
2748,Yc0V_HAul7rI,Yes,Yes,True,popular,0.047
19534,YPvWI4p74UOs,No,No,True,random,0.047
16730,YTSnq6n8tElo,Yes,Yes,True,popular,0.047
19731,YIsUG5SKWNZA,No,Yes,False,popular,0.047
31005,YJsoBpL86R5U,Yes,Yes,True,adversarial,0.047
25304,Yj_NSuPnx5LA,Yes,Yes,True,random,0.047
18094,Y5xC4hkAWiao,No,Yes,False,adversarial,0.047
16796,YlfAFQ0-wDJU,Yes,Yes,True,random,0.047
15054,YVOXl8iR-HnI,Yes,No,False,popular,0.047
14376,YtxeXrpoMST4,No,Yes,False,popular,0.047
18729,Y5YzNSjmZ3Wg,No,No,True,random,0.047
22918,YtJhVH3VIrnE,Yes,Yes,True,random,0.047
14720,Yazh_-OkQ-uI,Yes,Yes,True,random,0.047
23484,Y1wW0YJQ-Xa0,Yes,Yes,True,adversarial,0.047
25746,Y4eyY1w2QyM0,Yes,No,False,popular,0.047
3589,YHZ9O6sc7cLA,No,Yes,False,popular,0.047
7409,YhGWarNR6xmg,No,Yes,False,adversarial,0.047
8809,Yf2fSxfvmkZQ,No,Yes,False,popular,0.047
13650,YMBP4RcnwGZw,No,Yes,False,adversarial,0.047
7702,YOmmPaIAXN0s,No,Yes,False,adversarial,0.047
10924,YjXkLS_QzUrI,No,No,True,adversarial,0.047
2440,YK03ydb1uaoQ,Yes,Yes,True,random,0.047
24514,YIdBDl9Wr51A,Yes,No,False,adversarial,0.047
11685,YfYTZVxQ8LJk,Yes,Yes,True,popular,0.047
9463,YD1Sy7kRoaR8,Yes,Yes,True,random,0.047
77,YGOD8Bt5LfDE,Yes,Yes,True,popular,0.047
26250,YpHNMcX-9FDs,No,Yes,False,adversarial,0.047
12195,Y9xoYx3lTJ9I,No,Yes,False,popular,0.047
24964,YpTJKJxaheI8,Yes,Yes,True,adversarial,0.047
26010,YiOCpICiu4LA,No,Yes,False,popular,0.047
2564,YLs1zyPjs3k8,No,Yes,False,adversarial,0.047
16921,Y32565FEuksc,Yes,No,False,popular,0.047
27136,YcK2kSVR1d2o,No,No,True,popular,0.047
21049,YyLu4b01t53k,Yes,Yes,True,random,0.047
13802,YPVvi2SDOjVc,Yes,Yes,True,random,0.047
28378,YJdFmMw0zyKA,No,Yes,False,random,0.047
7719,Yjs4dr5JusdM,No,Yes,False,random,0.047
15278,YriM7b5bJ9KQ,Yes,Yes,True,popular,0.047
537,Ykx6Rj4MDIAw,No,No,True,popular,0.047
7988,YEvZ3jOMYWxk,No,No,True,random,0.047
7881,YOTLtzk0W4zg,No,Yes,False,adversarial,0.047
20109,Y8Zo30kV5aiI,Yes,Yes,True,adversarial,0.047
19226,YfBYDJWChe5c,No,No,True,adversarial,0.047
26472,YFc9pG54DDJM,Yes,No,False,popular,0.047
3328,YxBZnvfniA1c,No,Yes,False,adversarial,0.047
8971,YelztUCeNQvQ,No,No,True,popular,0.047
10182,YErxgH5g3Kx0,No,Yes,False,random,0.047
23098,YmJ6ZO3xEcgw,Yes,Yes,True,adversarial,0.047
24088,Ye2rScj9UyMs,Yes,Yes,True,random,0.047
5024,YHeEa1GZpUGI,Yes,Yes,True,popular,0.047
17713,YRrmBGjJqlEo,No,Yes,False,random,0.047
24549,Y1Og2TJ3bXW0,Yes,Yes,True,random,0.047
28239,Y7bO0AJI-ihs,No,Yes,False,random,0.047
7018,YqWYncqPSy9A,No,Yes,False,popular,0.047
27613,YAI1OweEW8C0,No,Yes,False,random,0.047
16198,Y4fz0-Kx2oNs,Yes,No,False,adversarial,0.047
19346,Y5t6tSW0yT40,Yes,Yes,True,random,0.047
22450,YFeHndzYAUkg,Yes,Yes,True,adversarial,0.047
787,YMe4npKmtchA,Yes,Yes,True,popular,0.047
5612,Y6OlHuvJR_Dk,No,No,True,random,0.047
22063,YkF1KWybdRpM,Yes,Yes,True,random,0.047
20694,YhVUmQfBIYe8,Yes,Yes,True,popular,0.047
9112,Ycr0GiZr0TNY,No,No,True,adversarial,0.047
29568,Y7upINC4seBw,No,Yes,False,random,0.047
16133,YECw5Yf7QoMo,No,No,True,popular,0.047
13736,YQOmV7O9mFwg,Yes,Yes,True,random,0.047
9717,Yd6gu2w19YQo,No,Yes,False,random,0.047
16622,YFhimNYClv40,No,Yes,False,random,0.047
14410,YsJrFyjfrL-g,Yes,Yes,True,random,0.047
20321,Y466ucPGoNSQ,Yes,Yes,True,random,0.047
30629,Y2ABngPM3raQ,Yes,No,False,adversarial,0.047
15309,YaMhu5eMQAsI,No,No,True,popular,0.047
21897,Y8IdCiapDYCU,Yes,No,False,popular,0.047
28404,Y1WTSW96XP6E,Yes,No,False,adversarial,0.047
1050,YqZEIs6tS5vk,No,Yes,False,adversarial,0.047
24865,YHdxfbpnd2-8,No,Yes,False,popular,0.047
28094,Y_BSmz3SEW1w,No,Yes,False,popular,0.047
18772,Ygf6H_MWCqjw,No,No,True,popular,0.047
26962,YtdpiXW68adA,No,No,True,popular,0.047
24641,YoNHCc_izsDE,Yes,No,False,popular,0.047
23142,Y1HCuBnPLMqQ,Yes,Yes,True,popular,0.047
12067,YL8dA-2Lu2hY,No,Yes,False,popular,0.047
565,YPLHXGDnig4M,Yes,No,False,adversarial,0.047
17313,YzF3xXn6NTyU,No,No,True,random,0.047
5215,Y0yxEvdnimGg,Yes,Yes,True,random,0.047
6042,Y0rSETXszQM0,No,No,True,random,0.047
7497,YhGWarNR6xmg,No,Yes,False,popular,0.047
24320,YQRtuOWWya30,Yes,Yes,True,adversarial,0.047
18862,YwSHzVxdMiTo,No,Yes,False,adversarial,0.047
22727,YjinJkonlrWc,Yes,Yes,True,random,0.047
24205,YEcihYbSlyck,No,Yes,False,adversarial,0.047
18751,Ye6jSpvTvfJ0,Yes,Yes,True,popular,0.047
19359,YD2Xc_jZllDY,Yes,No,False,adversarial,0.047
13121,YpPLisQ_QXxw,Yes,Yes,True,random,0.047
17265,YynHdcJ9Oqaw,No,Yes,False,random,0.047
29021,YXWw7ZM1c_QA,Yes,No,False,random,0.047
9796,YPg2cWEnEEvc,No,No,True,random,0.047
11223,YUE3XnVFodMI,Yes,Yes,True,random,0.047
10073,YARFFw0e_jig,Yes,Yes,True,popular,0.047
28883,YndxkSQKxaak,No,No,True,random,0.047
1495,Y0jGH7A_hpBM,Yes,Yes,True,popular,0.047
30010,YJmWaRt8-u0s,No,Yes,False,random,0.047
2958,YOMGHnJV0l2U,Yes,Yes,True,random,0.047
12927,YBvw2gv1fcZw,Yes,Yes,True,random,0.047
462,YSmdj6JFB9MQ,No,Yes,False,popular,0.047
185,YDlWd7Wmdi1E,No,Yes,False,random,0.047
10841,YMTIF_l_8d4Q,No,No,True,random,0.047
7438,YlmPMhs-9IYE,Yes,Yes,True,popular,0.047
18433,YlVr-PxhZo8s,Yes,No,False,adversarial,0.047
23729,Y3ejndVEAcmQ,Yes,Yes,True,random,0.047
6202,Y35b9BSmN5JM,Yes,Yes,True,random,0.047
10667,YErxgH5g3Kx0,No,No,True,adversarial,0.047
27503,Y6ukYSXzfEgQ,Yes,Yes,True,random,0.047
22855,Y1a2XWJ8NA_Q,Yes,No,False,popular,0.047
25772,YiOCpICiu4LA,No,Yes,False,adversarial,0.047
19685,Y14izd_i3ryE,No,Yes,False,popular,0.047
871,YK_Vre_-4KqU,No,No,True,random,0.047
27343,YlgwpIImXCWA,Yes,No,False,random,0.047
15348,YUV1kdjwpy6U,No,No,True,adversarial,0.047
4439,YQHfyKaOHSz4,No,Yes,False,random,0.047
17920,Yc0IggDOisOo,No,Yes,False,popular,0.047
3213,YEQVWhHmT_cE,Yes,Yes,True,random,0.047
25474,Y7RMpCCkQks0,No,Yes,False,adversarial,0.047
24006,YXz56Q2Q5j5c,Yes,Yes,True,popular,0.047
17117,YBGEMgl1xjac,No,No,True,random,0.047
18645,YfBYDJWChe5c,No,Yes,False,random,0.047
19050,YsbW7XwwUtSU,No,No,True,random,0.047
3186,Y-NsC63dA01g,No,Yes,False,adversarial,0.047
23104,Y67BsqRkh-dU,No,No,True,popular,0.047
10045,YWq4OD3olO2w,No,Yes,False,popular,0.047
27168,Y4sb9jN0SgTM,No,Yes,False,random,0.047
23958,YSNy_axSCoyw,Yes,Yes,True,random,0.047
8103,Y5eSRL3PRHzo,Yes,No,False,adversarial,0.047
836,Y9HVgYs8OOLc,Yes,No,False,adversarial,0.047
25791,YFi4-IqJo2xQ,No,Yes,False,popular,0.047
29349,YE9zN3-C64KE,Yes,Yes,True,random,0.047
8087,YJBWJQCS4SvA,No,Yes,False,popular,0.047
19475,Yvsy1IpYmrSY,No,No,True,popular,0.047
19083,Y-EaZ7EJJUl0,No,Yes,False,popular,0.047
7386,YbmEF-c-M174,Yes,No,False,random,0.047
9674,YE3D_z0aoUEg,Yes,No,False,popular,0.047
5433,YXL8JV9qXGLE,Yes,Yes,True,random,0.047
5050,YjjfUaMQaG1A,No,No,True,popular,0.047
11816,Yh3UhoHIMfpw,Yes,Yes,True,random,0.047
20340,YROootH-mtEI,No,No,True,adversarial,0.047
8164,Yjs4dr5JusdM,No,No,True,popular,0.047
4942,Y4SZ7JXDCNps,No,No,True,random,0.047
19241,YJC2ZrXzCX4Y,Yes,Yes,True,adversarial,0.047
8886,YMPLZUg89y5U,Yes,No,False,popular,0.047
